image_name,status,num_detections,max_confidence,predicted_classes,box_summary
NoDefectTempSelect_0181.bmp,FALSE_POSITIVE,1,0.625949,ConvexPoint,"ConvexPoint:count=1,max_conf=0.625949"
NoDefectTempSelect_0182.bmp,FALSE_POSITIVE,4,0.894683,ExposeWhite,"ExposeWhite:count=4,max_conf=0.894683"
NoDefectTempSelect_0183.bmp,FALSE_POSITIVE,6,0.870898,ConvexPoint;FiberNep,"ConvexPoint:count=5,max_conf=0.870898;FiberNep:count=1,max_conf=0.575456"
NoDefectTempSelect_0184.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0185.bmp,FALSE_POSITIVE,3,0.716479,ConvexPoint,"ConvexPoint:count=3,max_conf=0.716479"
NoDefectTempSelect_0186.bmp,FALSE_POSITIVE,2,0.866519,ConvexPoint,"ConvexPoint:count=2,max_conf=0.866519"
NoDefectTempSelect_0187.bmp,FALSE_POSITIVE,2,0.822171,ExposeWhite,"ExposeWhite:count=2,max_conf=0.822171"
NoDefectTempSelect_0188.bmp,FALSE_POSITIVE,7,0.726769,ConvexPoint;FabricExposed;FiberNep,"ConvexPoint:count=3,max_conf=0.610378;FabricExposed:count=2,max_conf=0.726769;FiberNep:count=2,max_conf=0.717129"
NoDefectTempSelect_0189.bmp,FALSE_POSITIVE,3,0.854285,ConvexPoint,"ConvexPoint:count=3,max_conf=0.854285"
NoDefectTempSelect_0190.bmp,FALSE_POSITIVE,3,0.784213,ConvexPoint,"ConvexPoint:count=3,max_conf=0.784213"
NoDefectTempSelect_0191.bmp,FALSE_POSITIVE,1,0.798791,ConvexPoint,"ConvexPoint:count=1,max_conf=0.798791"
NoDefectTempSelect_0192.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0193.bmp,FALSE_POSITIVE,4,0.843829,ConvexPoint,"ConvexPoint:count=4,max_conf=0.843829"
NoDefectTempSelect_0194.bmp,FALSE_POSITIVE,1,0.316079,ConvexPoint,"ConvexPoint:count=1,max_conf=0.316079"
NoDefectTempSelect_0195.bmp,FALSE_POSITIVE,7,0.857786,ConvexPoint,"ConvexPoint:count=7,max_conf=0.857786"
NoDefectTempSelect_0196.bmp,FALSE_POSITIVE,1,0.448848,ConvexPoint,"ConvexPoint:count=1,max_conf=0.448848"
NoDefectTempSelect_0197.bmp,FALSE_POSITIVE,1,0.722832,ConvexPoint,"ConvexPoint:count=1,max_conf=0.722832"
NoDefectTempSelect_0198.bmp,FALSE_POSITIVE,1,0.566749,ExposeWhite,"ExposeWhite:count=1,max_conf=0.566749"
NoDefectTempSelect_0199.bmp,FALSE_POSITIVE,1,0.389570,ExposeWhite,"ExposeWhite:count=1,max_conf=0.389570"
NoDefectTempSelect_0200.bmp,FALSE_POSITIVE,4,0.523568,ConvexPoint,"ConvexPoint:count=4,max_conf=0.523568"
NoDefectTempSelect_0201.bmp,FALSE_POSITIVE,1,0.655894,ConvexPoint,"ConvexPoint:count=1,max_conf=0.655894"
NoDefectTempSelect_0202.bmp,FALSE_POSITIVE,1,0.838497,ConvexPoint,"ConvexPoint:count=1,max_conf=0.838497"
NoDefectTempSelect_0203.bmp,FALSE_POSITIVE,5,0.829579,ConvexPoint;ExposeWhite,"ConvexPoint:count=4,max_conf=0.829579;ExposeWhite:count=1,max_conf=0.301445"
NoDefectTempSelect_0204.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0205.bmp,FALSE_POSITIVE,1,0.864946,ConvexPoint,"ConvexPoint:count=1,max_conf=0.864946"
NoDefectTempSelect_0206.bmp,FALSE_POSITIVE,1,0.757590,ConvexPoint,"ConvexPoint:count=1,max_conf=0.757590"
NoDefectTempSelect_0207.bmp,FALSE_POSITIVE,6,0.795162,ConvexPoint;ExposeWhite,"ConvexPoint:count=2,max_conf=0.795162;ExposeWhite:count=4,max_conf=0.721768"
NoDefectTempSelect_0208.bmp,FALSE_POSITIVE,3,0.815464,ConvexPoint,"ConvexPoint:count=3,max_conf=0.815464"
NoDefectTempSelect_0209.bmp,FALSE_POSITIVE,1,0.813552,ConvexPoint,"ConvexPoint:count=1,max_conf=0.813552"
NoDefectTempSelect_0210.bmp,FALSE_POSITIVE,4,0.709966,ExposeWhite;FiberNep,"ExposeWhite:count=3,max_conf=0.553784;FiberNep:count=1,max_conf=0.709966"
NoDefectTempSelect_0211.bmp,FALSE_POSITIVE,1,0.792746,ConvexPoint,"ConvexPoint:count=1,max_conf=0.792746"
NoDefectTempSelect_0212.bmp,FALSE_POSITIVE,2,0.806261,ConvexPoint,"ConvexPoint:count=2,max_conf=0.806261"
NoDefectTempSelect_0213.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0214.bmp,FALSE_POSITIVE,3,0.710974,ConvexPoint;ExposeWhite,"ConvexPoint:count=2,max_conf=0.681286;ExposeWhite:count=1,max_conf=0.710974"
NoDefectTempSelect_0215.bmp,FALSE_POSITIVE,1,0.552713,ExposeWhite,"ExposeWhite:count=1,max_conf=0.552713"
NoDefectTempSelect_0216.bmp,FALSE_POSITIVE,3,0.764777,ConvexPoint;ExposeWhite,"ConvexPoint:count=2,max_conf=0.764777;ExposeWhite:count=1,max_conf=0.351385"
NoDefectTempSelect_0217.bmp,FALSE_POSITIVE,1,0.693780,ConvexPoint,"ConvexPoint:count=1,max_conf=0.693780"
NoDefectTempSelect_0218.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0219.bmp,FALSE_POSITIVE,1,0.828406,ExposeWhite,"ExposeWhite:count=1,max_conf=0.828406"
NoDefectTempSelect_0220.bmp,FALSE_POSITIVE,1,0.384011,ConvexPoint,"ConvexPoint:count=1,max_conf=0.384011"
NoDefectTempSelect_0221.bmp,FALSE_POSITIVE,10,0.827062,ConvexPoint;ExposeWhite,"ConvexPoint:count=9,max_conf=0.827062;ExposeWhite:count=1,max_conf=0.323735"
NoDefectTempSelect_0222.bmp,FALSE_POSITIVE,6,0.833553,ExposeWhite;FiberNep,"ExposeWhite:count=5,max_conf=0.833553;FiberNep:count=1,max_conf=0.480100"
NoDefectTempSelect_0223.bmp,FALSE_POSITIVE,1,0.570357,ConvexPoint,"ConvexPoint:count=1,max_conf=0.570357"
NoDefectTempSelect_0224.bmp,FALSE_POSITIVE,1,0.833337,ExposeWhite,"ExposeWhite:count=1,max_conf=0.833337"
NoDefectTempSelect_0225.bmp,FALSE_POSITIVE,1,0.848694,ExposeWhite,"ExposeWhite:count=1,max_conf=0.848694"
NoDefectTempSelect_0226.bmp,FALSE_POSITIVE,2,0.816607,ConvexPoint;FiberNep,"ConvexPoint:count=1,max_conf=0.344620;FiberNep:count=1,max_conf=0.816607"
NoDefectTempSelect_0227.bmp,FALSE_POSITIVE,1,0.646409,ExposeWhite,"ExposeWhite:count=1,max_conf=0.646409"
NoDefectTempSelect_0228.bmp,FALSE_POSITIVE,10,0.867922,ConvexPoint;ExposeWhite,"ConvexPoint:count=8,max_conf=0.867922;ExposeWhite:count=2,max_conf=0.481346"
NoDefectTempSelect_0229.bmp,FALSE_POSITIVE,1,0.865172,ConvexPoint,"ConvexPoint:count=1,max_conf=0.865172"
NoDefectTempSelect_0230.bmp,FALSE_POSITIVE,3,0.741727,ConvexPoint;ExposeWhite;FiberNep,"ConvexPoint:count=1,max_conf=0.706225;ExposeWhite:count=1,max_conf=0.278550;FiberNep:count=1,max_conf=0.741727"
NoDefectTempSelect_0231.bmp,FALSE_POSITIVE,1,0.745811,ConvexPoint,"ConvexPoint:count=1,max_conf=0.745811"
NoDefectTempSelect_0232.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0233.bmp,FALSE_POSITIVE,15,0.798286,ConvexPoint;ExposeWhite,"ConvexPoint:count=14,max_conf=0.798286;ExposeWhite:count=1,max_conf=0.461681"
NoDefectTempSelect_0234.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0235.bmp,FALSE_POSITIVE,1,0.779170,ConvexPoint,"ConvexPoint:count=1,max_conf=0.779170"
NoDefectTempSelect_0236.bmp,FALSE_POSITIVE,2,0.599058,ConvexPoint;ExposeWhite,"ConvexPoint:count=1,max_conf=0.279742;ExposeWhite:count=1,max_conf=0.599058"
NoDefectTempSelect_0237.bmp,FALSE_POSITIVE,2,0.411956,ConvexPoint,"ConvexPoint:count=2,max_conf=0.411956"
NoDefectTempSelect_0238.bmp,FALSE_POSITIVE,1,0.602842,ConvexPoint,"ConvexPoint:count=1,max_conf=0.602842"
NoDefectTempSelect_0239.bmp,FALSE_POSITIVE,1,0.812490,ConvexPoint,"ConvexPoint:count=1,max_conf=0.812490"
NoDefectTempSelect_0240.bmp,FALSE_POSITIVE,4,0.823019,ConvexPoint,"ConvexPoint:count=4,max_conf=0.823019"
NoDefectTempSelect_0241.bmp,FALSE_POSITIVE,8,0.713761,ConvexPoint;ExposeWhite,"ConvexPoint:count=7,max_conf=0.713761;ExposeWhite:count=1,max_conf=0.301916"
NoDefectTempSelect_0242.bmp,FALSE_POSITIVE,7,0.908416,ExposeWhite;FiberNep,"ExposeWhite:count=6,max_conf=0.908416;FiberNep:count=1,max_conf=0.604675"
NoDefectTempSelect_0243.bmp,FALSE_POSITIVE,1,0.722486,ConvexPoint,"ConvexPoint:count=1,max_conf=0.722486"
NoDefectTempSelect_0244.bmp,FALSE_POSITIVE,3,0.633623,ConvexPoint;ExposeWhite,"ConvexPoint:count=2,max_conf=0.633623;ExposeWhite:count=1,max_conf=0.320071"
NoDefectTempSelect_0245.bmp,FALSE_POSITIVE,1,0.765141,ConvexPoint,"ConvexPoint:count=1,max_conf=0.765141"
NoDefectTempSelect_0246.bmp,FALSE_POSITIVE,1,0.748266,ExposeWhite,"ExposeWhite:count=1,max_conf=0.748266"
NoDefectTempSelect_0247.bmp,FALSE_POSITIVE,3,0.784010,ConvexPoint;ExposeWhite,"ConvexPoint:count=2,max_conf=0.715202;ExposeWhite:count=1,max_conf=0.784010"
NoDefectTempSelect_0248.bmp,FALSE_POSITIVE,1,0.795321,ConvexPoint,"ConvexPoint:count=1,max_conf=0.795321"
NoDefectTempSelect_0249.bmp,FALSE_POSITIVE,1,0.792175,ConvexPoint,"ConvexPoint:count=1,max_conf=0.792175"
NoDefectTempSelect_0250.bmp,FALSE_POSITIVE,1,0.812384,ConvexPoint,"ConvexPoint:count=1,max_conf=0.812384"
NoDefectTempSelect_0251.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0252.bmp,FALSE_POSITIVE,1,0.513745,ConvexPoint,"ConvexPoint:count=1,max_conf=0.513745"
NoDefectTempSelect_0253.bmp,FALSE_POSITIVE,6,0.876223,ConvexPoint;ExposeWhite,"ConvexPoint:count=5,max_conf=0.876223;ExposeWhite:count=1,max_conf=0.531386"
NoDefectTempSelect_0254.bmp,FALSE_POSITIVE,1,0.384986,ExposeWhite,"ExposeWhite:count=1,max_conf=0.384986"
NoDefectTempSelect_0255.bmp,FALSE_POSITIVE,2,0.815791,ConvexPoint,"ConvexPoint:count=2,max_conf=0.815791"
NoDefectTempSelect_0256.bmp,FALSE_POSITIVE,1,0.822074,ConvexPoint,"ConvexPoint:count=1,max_conf=0.822074"
NoDefectTempSelect_0257.bmp,FALSE_POSITIVE,1,0.289270,ExposeWhite,"ExposeWhite:count=1,max_conf=0.289270"
NoDefectTempSelect_0258.bmp,FALSE_POSITIVE,3,0.748551,ConvexPoint,"ConvexPoint:count=3,max_conf=0.748551"
NoDefectTempSelect_0259.bmp,FALSE_POSITIVE,3,0.833108,ConvexPoint,"ConvexPoint:count=3,max_conf=0.833108"
NoDefectTempSelect_0260.bmp,FALSE_POSITIVE,1,0.421807,ConvexPoint,"ConvexPoint:count=1,max_conf=0.421807"
NoDefectTempSelect_0261.bmp,FALSE_POSITIVE,13,0.788286,ConvexPoint,"ConvexPoint:count=13,max_conf=0.788286"
NoDefectTempSelect_0262.bmp,FALSE_POSITIVE,1,0.804316,ConvexPoint,"ConvexPoint:count=1,max_conf=0.804316"
NoDefectTempSelect_0263.bmp,FALSE_POSITIVE,6,0.780159,ConvexPoint,"ConvexPoint:count=6,max_conf=0.780159"
NoDefectTempSelect_0264.bmp,FALSE_POSITIVE,5,0.771248,ConvexPoint,"ConvexPoint:count=5,max_conf=0.771248"
NoDefectTempSelect_0265.bmp,FALSE_POSITIVE,3,0.708814,ExposeWhite,"ExposeWhite:count=3,max_conf=0.708814"
NoDefectTempSelect_0266.bmp,FALSE_POSITIVE,1,0.593625,ConvexPoint,"ConvexPoint:count=1,max_conf=0.593625"
NoDefectTempSelect_0267.bmp,FALSE_POSITIVE,5,0.852847,ConvexPoint;ExposeWhite,"ConvexPoint:count=1,max_conf=0.429388;ExposeWhite:count=4,max_conf=0.852847"
NoDefectTempSelect_0268.bmp,FALSE_POSITIVE,1,0.759034,ConvexPoint,"ConvexPoint:count=1,max_conf=0.759034"
NoDefectTempSelect_0269.bmp,FALSE_POSITIVE,3,0.834244,ConvexPoint;ExposeWhite;FiberNep,"ConvexPoint:count=1,max_conf=0.472964;ExposeWhite:count=1,max_conf=0.834244;FiberNep:count=1,max_conf=0.582761"
NoDefectTempSelect_0270.bmp,FALSE_POSITIVE,1,0.821520,ConvexPoint,"ConvexPoint:count=1,max_conf=0.821520"
NoDefectTempSelect_0271.bmp,FALSE_POSITIVE,3,0.690310,ConvexPoint,"ConvexPoint:count=3,max_conf=0.690310"
NoDefectTempSelect_0272.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0273.bmp,FALSE_POSITIVE,7,0.843700,ConvexPoint;ExposeWhite;FiberNep,"ConvexPoint:count=1,max_conf=0.333156;ExposeWhite:count=1,max_conf=0.542796;FiberNep:count=5,max_conf=0.843700"
NoDefectTempSelect_0274.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0275.bmp,FALSE_POSITIVE,1,0.674218,FabricExposed,"FabricExposed:count=1,max_conf=0.674218"
NoDefectTempSelect_0276.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0277.bmp,FALSE_POSITIVE,4,0.911162,ExposeWhite;FiberNep,"ExposeWhite:count=2,max_conf=0.652651;FiberNep:count=2,max_conf=0.911162"
NoDefectTempSelect_0278.bmp,FALSE_POSITIVE,7,0.833461,ConvexPoint;FiberNep,"ConvexPoint:count=6,max_conf=0.833461;FiberNep:count=1,max_conf=0.700737"
NoDefectTempSelect_0279.bmp,FALSE_POSITIVE,1,0.261946,FabricExposed,"FabricExposed:count=1,max_conf=0.261946"
NoDefectTempSelect_0280.bmp,FALSE_POSITIVE,8,0.803719,ConvexPoint;FiberNep,"ConvexPoint:count=2,max_conf=0.779946;FiberNep:count=6,max_conf=0.803719"
NoDefectTempSelect_0281.bmp,FALSE_POSITIVE,13,0.864027,ConvexPoint,"ConvexPoint:count=13,max_conf=0.864027"
NoDefectTempSelect_0282.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0283.bmp,FALSE_POSITIVE,5,0.798040,ConvexPoint,"ConvexPoint:count=5,max_conf=0.798040"
NoDefectTempSelect_0284.bmp,FALSE_POSITIVE,1,0.825943,ConvexPoint,"ConvexPoint:count=1,max_conf=0.825943"
NoDefectTempSelect_0285.bmp,FALSE_POSITIVE,2,0.802261,ConvexPoint,"ConvexPoint:count=2,max_conf=0.802261"
NoDefectTempSelect_0286.bmp,FALSE_POSITIVE,1,0.296583,ConvexPoint,"ConvexPoint:count=1,max_conf=0.296583"
NoDefectTempSelect_0287.bmp,FALSE_POSITIVE,1,0.659021,ConvexPoint,"ConvexPoint:count=1,max_conf=0.659021"
NoDefectTempSelect_0288.bmp,FALSE_POSITIVE,4,0.807393,ConvexPoint,"ConvexPoint:count=4,max_conf=0.807393"
NoDefectTempSelect_0289.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0290.bmp,FALSE_POSITIVE,25,0.887697,ConvexPoint,"ConvexPoint:count=25,max_conf=0.887697"
NoDefectTempSelect_0291.bmp,FALSE_POSITIVE,1,0.674011,ConvexPoint,"ConvexPoint:count=1,max_conf=0.674011"
NoDefectTempSelect_0292.bmp,FALSE_POSITIVE,14,0.764038,ConvexPoint,"ConvexPoint:count=14,max_conf=0.764038"
NoDefectTempSelect_0293.bmp,FALSE_POSITIVE,2,0.754793,ConvexPoint,"ConvexPoint:count=2,max_conf=0.754793"
NoDefectTempSelect_0294.bmp,FALSE_POSITIVE,1,0.769425,ConvexPoint,"ConvexPoint:count=1,max_conf=0.769425"
NoDefectTempSelect_0295.bmp,FALSE_POSITIVE,1,0.512617,ConvexPoint,"ConvexPoint:count=1,max_conf=0.512617"
NoDefectTempSelect_0296.bmp,FALSE_POSITIVE,1,0.525183,ConvexPoint,"ConvexPoint:count=1,max_conf=0.525183"
NoDefectTempSelect_0297.bmp,FALSE_POSITIVE,2,0.822885,ConvexPoint,"ConvexPoint:count=2,max_conf=0.822885"
NoDefectTempSelect_0298.bmp,FALSE_POSITIVE,3,0.838783,ConvexPoint,"ConvexPoint:count=3,max_conf=0.838783"
NoDefectTempSelect_0299.bmp,FALSE_POSITIVE,5,0.642939,ConvexPoint,"ConvexPoint:count=5,max_conf=0.642939"
NoDefectTempSelect_0300.bmp,FALSE_POSITIVE,1,0.688850,ConvexPoint,"ConvexPoint:count=1,max_conf=0.688850"
NoDefectTempSelect_0301.bmp,FALSE_POSITIVE,4,0.881992,ConvexPoint,"ConvexPoint:count=4,max_conf=0.881992"
NoDefectTempSelect_0302.bmp,FALSE_POSITIVE,1,0.770453,ConvexPoint,"ConvexPoint:count=1,max_conf=0.770453"
NoDefectTempSelect_0303.bmp,FALSE_POSITIVE,3,0.832101,ConvexPoint,"ConvexPoint:count=3,max_conf=0.832101"
NoDefectTempSelect_0304.bmp,FALSE_POSITIVE,5,0.819348,ConvexPoint,"ConvexPoint:count=5,max_conf=0.819348"
NoDefectTempSelect_0305.bmp,FALSE_POSITIVE,1,0.808366,ConvexPoint,"ConvexPoint:count=1,max_conf=0.808366"
NoDefectTempSelect_0306.bmp,FALSE_POSITIVE,1,0.831087,ConvexPoint,"ConvexPoint:count=1,max_conf=0.831087"
NoDefectTempSelect_0307.bmp,FALSE_POSITIVE,1,0.354023,ConvexPoint,"ConvexPoint:count=1,max_conf=0.354023"
NoDefectTempSelect_0308.bmp,FALSE_POSITIVE,3,0.498326,ConvexPoint,"ConvexPoint:count=3,max_conf=0.498326"
NoDefectTempSelect_0309.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0310.bmp,FALSE_POSITIVE,1,0.627741,ConvexPoint,"ConvexPoint:count=1,max_conf=0.627741"
NoDefectTempSelect_0311.bmp,FALSE_POSITIVE,2,0.672537,ConvexPoint,"ConvexPoint:count=2,max_conf=0.672537"
NoDefectTempSelect_0312.bmp,FALSE_POSITIVE,1,0.362874,ConvexPoint,"ConvexPoint:count=1,max_conf=0.362874"
NoDefectTempSelect_0313.bmp,FALSE_POSITIVE,1,0.736347,ConvexPoint,"ConvexPoint:count=1,max_conf=0.736347"
NoDefectTempSelect_0314.bmp,FALSE_POSITIVE,5,0.792833,ConvexPoint,"ConvexPoint:count=5,max_conf=0.792833"
NoDefectTempSelect_0315.bmp,FALSE_POSITIVE,18,0.875714,ConvexPoint,"ConvexPoint:count=18,max_conf=0.875714"
NoDefectTempSelect_0316.bmp,FALSE_POSITIVE,1,0.718839,ConvexPoint,"ConvexPoint:count=1,max_conf=0.718839"
NoDefectTempSelect_0317.bmp,FALSE_POSITIVE,1,0.312824,ConvexPoint,"ConvexPoint:count=1,max_conf=0.312824"
NoDefectTempSelect_0318.bmp,FALSE_POSITIVE,1,0.718482,ConvexPoint,"ConvexPoint:count=1,max_conf=0.718482"
NoDefectTempSelect_0319.bmp,FALSE_POSITIVE,1,0.387389,ConvexPoint,"ConvexPoint:count=1,max_conf=0.387389"
NoDefectTempSelect_0320.bmp,FALSE_POSITIVE,1,0.599721,ConvexPoint,"ConvexPoint:count=1,max_conf=0.599721"
NoDefectTempSelect_0321.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0322.bmp,FALSE_POSITIVE,1,0.394602,ConvexPoint,"ConvexPoint:count=1,max_conf=0.394602"
NoDefectTempSelect_0323.bmp,FALSE_POSITIVE,3,0.707229,ConvexPoint,"ConvexPoint:count=3,max_conf=0.707229"
NoDefectTempSelect_0324.bmp,FALSE_POSITIVE,5,0.841009,ConvexPoint,"ConvexPoint:count=5,max_conf=0.841009"
NoDefectTempSelect_0325.bmp,FALSE_POSITIVE,11,0.841371,ConvexPoint,"ConvexPoint:count=11,max_conf=0.841371"
NoDefectTempSelect_0326.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0327.bmp,FALSE_POSITIVE,12,0.853553,ConvexPoint,"ConvexPoint:count=12,max_conf=0.853553"
NoDefectTempSelect_0328.bmp,FALSE_POSITIVE,3,0.788416,ConvexPoint,"ConvexPoint:count=3,max_conf=0.788416"
NoDefectTempSelect_0329.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0330.bmp,FALSE_POSITIVE,5,0.838816,ConvexPoint,"ConvexPoint:count=5,max_conf=0.838816"
NoDefectTempSelect_0331.bmp,FALSE_POSITIVE,9,0.883293,ConvexPoint,"ConvexPoint:count=9,max_conf=0.883293"
NoDefectTempSelect_0332.bmp,FALSE_POSITIVE,24,0.861330,ConvexPoint,"ConvexPoint:count=24,max_conf=0.861330"
NoDefectTempSelect_0333.bmp,FALSE_POSITIVE,1,0.656435,ConvexPoint,"ConvexPoint:count=1,max_conf=0.656435"
NoDefectTempSelect_0334.bmp,FALSE_POSITIVE,3,0.707752,ConvexPoint,"ConvexPoint:count=3,max_conf=0.707752"
NoDefectTempSelect_0335.bmp,FALSE_POSITIVE,3,0.757744,ConvexPoint,"ConvexPoint:count=3,max_conf=0.757744"
NoDefectTempSelect_0336.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0337.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0338.bmp,FALSE_POSITIVE,2,0.749932,ConvexPoint,"ConvexPoint:count=2,max_conf=0.749932"
NoDefectTempSelect_0339.bmp,FALSE_POSITIVE,6,0.775247,ConvexPoint,"ConvexPoint:count=6,max_conf=0.775247"
NoDefectTempSelect_0340.bmp,FALSE_POSITIVE,5,0.781528,ConvexPoint,"ConvexPoint:count=5,max_conf=0.781528"
NoDefectTempSelect_0341.bmp,FALSE_POSITIVE,2,0.816579,ConvexPoint;ExposeWhite,"ConvexPoint:count=1,max_conf=0.816579;ExposeWhite:count=1,max_conf=0.330977"
NoDefectTempSelect_0342.bmp,FALSE_POSITIVE,2,0.513555,ConvexPoint,"ConvexPoint:count=2,max_conf=0.513555"
NoDefectTempSelect_0343.bmp,FALSE_POSITIVE,4,0.721078,ConvexPoint,"ConvexPoint:count=4,max_conf=0.721078"
NoDefectTempSelect_0344.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0345.bmp,FALSE_POSITIVE,9,0.794612,ConvexPoint,"ConvexPoint:count=9,max_conf=0.794612"
NoDefectTempSelect_0346.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0347.bmp,FALSE_POSITIVE,2,0.637316,ConvexPoint,"ConvexPoint:count=2,max_conf=0.637316"
NoDefectTempSelect_0348.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0349.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0350.bmp,FALSE_POSITIVE,2,0.794483,ConvexPoint,"ConvexPoint:count=2,max_conf=0.794483"
NoDefectTempSelect_0351.bmp,FALSE_POSITIVE,5,0.860764,ConvexPoint,"ConvexPoint:count=5,max_conf=0.860764"
NoDefectTempSelect_0352.bmp,FALSE_POSITIVE,12,0.700766,ConvexPoint,"ConvexPoint:count=12,max_conf=0.700766"
NoDefectTempSelect_0353.bmp,FALSE_POSITIVE,9,0.848968,ConvexPoint,"ConvexPoint:count=9,max_conf=0.848968"
NoDefectTempSelect_0354.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0355.bmp,FALSE_POSITIVE,1,0.308389,ConvexPoint,"ConvexPoint:count=1,max_conf=0.308389"
NoDefectTempSelect_0356.bmp,FALSE_POSITIVE,1,0.802828,ConvexPoint,"ConvexPoint:count=1,max_conf=0.802828"
NoDefectTempSelect_0357.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0358.bmp,FALSE_POSITIVE,1,0.503362,ConvexPoint,"ConvexPoint:count=1,max_conf=0.503362"
NoDefectTempSelect_0359.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0360.bmp,FALSE_POSITIVE,15,0.863385,ConvexPoint,"ConvexPoint:count=15,max_conf=0.863385"
NoDefectTempSelect_0361.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0362.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0363.bmp,FALSE_POSITIVE,19,0.867429,ConvexPoint,"ConvexPoint:count=19,max_conf=0.867429"
NoDefectTempSelect_0364.bmp,FALSE_POSITIVE,4,0.856313,ConvexPoint,"ConvexPoint:count=4,max_conf=0.856313"
NoDefectTempSelect_0365.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0366.bmp,FALSE_POSITIVE,5,0.707504,ConvexPoint,"ConvexPoint:count=5,max_conf=0.707504"
NoDefectTempSelect_0367.bmp,FALSE_POSITIVE,5,0.759781,ConvexPoint,"ConvexPoint:count=5,max_conf=0.759781"
NoDefectTempSelect_0368.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0369.bmp,FALSE_POSITIVE,1,0.690021,ConvexPoint,"ConvexPoint:count=1,max_conf=0.690021"
NoDefectTempSelect_0370.bmp,FALSE_POSITIVE,1,0.668813,ConvexPoint,"ConvexPoint:count=1,max_conf=0.668813"
NoDefectTempSelect_0371.bmp,FALSE_POSITIVE,12,0.848420,ConvexPoint,"ConvexPoint:count=12,max_conf=0.848420"
NoDefectTempSelect_0372.bmp,FALSE_POSITIVE,12,0.855713,ConvexPoint,"ConvexPoint:count=12,max_conf=0.855713"
NoDefectTempSelect_0373.bmp,FALSE_POSITIVE,2,0.451174,ConvexPoint,"ConvexPoint:count=2,max_conf=0.451174"
NoDefectTempSelect_0374.bmp,FALSE_POSITIVE,12,0.860322,ConvexPoint,"ConvexPoint:count=12,max_conf=0.860322"
NoDefectTempSelect_0375.bmp,FALSE_POSITIVE,3,0.855310,ConvexPoint,"ConvexPoint:count=3,max_conf=0.855310"
NoDefectTempSelect_0376.bmp,FALSE_POSITIVE,1,0.676702,ConvexPoint,"ConvexPoint:count=1,max_conf=0.676702"
NoDefectTempSelect_0377.bmp,FALSE_POSITIVE,1,0.809702,ConvexPoint,"ConvexPoint:count=1,max_conf=0.809702"
NoDefectTempSelect_0378.bmp,FALSE_POSITIVE,15,0.839076,ConvexPoint,"ConvexPoint:count=15,max_conf=0.839076"
NoDefectTempSelect_0379.bmp,TRUE_NEGATIVE,0,,,
NoDefectTempSelect_0380.bmp,FALSE_POSITIVE,1,0.579872,ConvexPoint,"ConvexPoint:count=1,max_conf=0.579872"
NoDefectTempSelect_0381.bmp,FALSE_POSITIVE,7,0.813978,ConvexPoint,"ConvexPoint:count=7,max_conf=0.813978"
NoDefectTempSelect_0382.bmp,FALSE_POSITIVE,9,0.829492,ConvexPoint,"ConvexPoint:count=9,max_conf=0.829492"
NoDefectTempSelect_0383.bmp,FALSE_POSITIVE,1,0.251481,ConvexPoint,"ConvexPoint:count=1,max_conf=0.251481"
NoDefectTempSelect_0384.bmp,FALSE_POSITIVE,11,0.873603,ConvexPoint,"ConvexPoint:count=11,max_conf=0.873603"
NoDefectTempSelect_0385.bmp,TRUE_NEGATIVE,0,,,
